,siren,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,CIR2021,CIR2022,CIR2023
213,326312964,20.16Z,ETI,1983-01-03,20,1821892.0,479491.0,137496.0,0.0,300061.0,254682.0,240000.0,410162.0,0.0
214,326577574,25.62B,ETI,1980-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,326686979,32.50A,ETI,1983-02-05,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,326699659,22.29A,ETI,1983-01-03,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,326780541,29.32Z,ETI,1967-01-01,29,5840576.0,655535.0,618000.0,0.0,669000.0,1105000.0,1210947.0,1057965.0,524129.0
218,326890548,22.21Z,ETI,1983-01-01,22,126573.0,0.0,14913.0,0.0,0.0,23258.0,28568.0,29196.0,30638.0
219,326945102,32.50A,ETI,1983-01-01,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,327084778,72.19Z,ETI,1983-04-21,72,64495278.0,11205000.0,8431000.0,6696000.0,10457000.0,1221241.0,13133000.0,6208709.0,7143328.0
221,327153722,29.32Z,GE,1983-12-19,29,13030000.0,1385000.0,1660000.0,2191000.0,2598000.0,1407000.0,1369000.0,1124000.0,1296000.0
222,327205373,25.92Z,ETI,1983-04-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,327336103,22.22Z,ETI,1983-05-24,22,2257000.0,0.0,0.0,0.0,527000.0,295000.0,406000.0,478000.0,551000.0
224,327560223,25.50A,ETI,1983-06-16,25,1309860.0,86550.0,109381.0,92298.0,0.0,0.0,0.0,644459.0,377172.0
225,327852125,25.50B,ETI,1983-07-27,25,22794.0,0.0,0.0,22794.0,0.0,0.0,0.0,0.0,0.0
226,327867925,20.12Z,ETI,1983-07-01,20,74662.0,0.0,0.0,0.0,0.0,0.0,74662.0,0.0,0.0
227,327932034,71.12B,ETI,1983-08-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,328031042,26.51B,ETI,1983-09-01,26,1404840.0,0.0,0.0,209000.0,0.0,1195840.0,0.0,0.0,0.0
229,328179957,26.51B,GE,1983-09-01,26,4806003.0,437774.0,670095.0,595893.0,578417.0,810086.0,1156993.0,0.0,556745.0
230,328195193,71.12B,GE,1983-08-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,328195607,62.02A,ETI,1983-09-01,62,442967.0,159554.0,232473.0,50940.0,0.0,0.0,0.0,0.0,0.0
232,328202320,20.13B,ETI,1983-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,328274410,30.30Z,ETI,1983-09-27,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,328297841,21.20Z,ETI,1983-09-01,21,2437305.0,630305.0,378000.0,758000.0,0.0,200000.0,207000.0,113000.0,151000.0
235,328368857,29.10Z,ETI,1983-09-19,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,328409529,22.21Z,ETI,1983-10-21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,328539911,25.61Z,GE,1983-11-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,328593546,71.12B,ETI,1983-11-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,328703863,25.62B,ETI,1983-10-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,328779293,21.20Z,ETI,1983-12-15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,328781786,62.02A,GE,1983-12-29,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,328834122,29.32Z,ETI,1983-01-01,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,328959358,22.21Z,ETI,1983-11-15,22,3941702.0,333491.0,319011.0,223200.0,540000.0,552000.0,625000.0,685000.0,664000.0
244,328959770,22.22Z,ETI,1984-01-02,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,329035422,30.91Z,ETI,1984-01-02,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,329186704,71.12B,ETI,1984-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,329403422,25.12Z,ETI,1984-03-12,25,1110068.0,505077.0,604991.0,0.0,0.0,0.0,0.0,0.0,0.0
248,329449052,25.61Z,ETI,1984-01-20,25,237778.0,129119.0,86439.0,0.0,22220.0,0.0,0.0,0.0,0.0
249,329529614,71.12B,ETI,1983-09-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,329569248,71.12B,ETI,1984-02-01,71,21724.0,5931.0,8320.0,7473.0,0.0,0.0,0.0,0.0,0.0
251,329653117,62.02A,ETI,1984-04-17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,329727390,71.20B,ETI,1984-04-16,71,902771.0,474072.0,0.0,0.0,0.0,0.0,0.0,0.0,428699.0
253,329822514,62.02A,GE,1984-05-09,62,2831837.0,422094.0,368365.0,296378.0,0.0,439000.0,381000.0,475000.0,450000.0
254,329868848,72.19Z,GE,1984-03-21,72,873000.0,167000.0,0.0,0.0,0.0,179000.0,221000.0,245000.0,61000.0
255,330023656,22.22Z,ETI,1984-06-01,22,682754.0,0.0,83087.0,0.0,0.0,0.0,0.0,0.0,599667.0
256,330054180,26.12Z,ETI,1984-04-12,26,19124.0,0.0,0.0,0.0,19124.0,0.0,0.0,0.0,0.0
257,330054925,96.02A,ETI,1984-01-23,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,330076159,62.02A,GE,1984-06-14,62,136836546.0,1136000.0,1287000.0,1227000.0,788000.0,1058877.0,893029.0,129298640.0,1148000.0
259,330076472,20.42Z,ETI,1984-12-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,330160367,32.12Z,GE,1984-05-18,32,623155.0,26000.0,21000.0,0.0,0.0,72000.0,122000.0,217755.0,164400.0
261,330263948,29.32Z,ETI,1984-06-18,29,233904.0,77968.0,77968.0,77968.0,0.0,0.0,0.0,0.0,0.0
262,330447236,95.11Z,GE,1984-07-25,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,330525825,25.50A,ETI,1984-05-30,25,2314069.0,100000.0,0.0,0.0,0.0,77021.0,152721.0,677963.0,1306364.0
264,330589193,71.12B,ETI,1984-09-01,71,17784.0,0.0,8079.0,9705.0,0.0,0.0,0.0,0.0,0.0
265,330608191,25.99B,ETI,1984-07-01,25,482378.0,25785.0,37027.0,77182.0,86288.0,16668.0,81066.0,80158.0,78204.0
266,330631433,95.12Z,ETI,1984-09-03,95,192894.0,0.0,0.0,0.0,0.0,0.0,0.0,192894.0,0.0
267,331170936,62.03Z,ETI,1984-10-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,331221150,62.01Z,ETI,1984-11-19,62,197213.0,0.0,0.0,0.0,0.0,0.0,197213.0,0.0,0.0
269,331277590,25.73A,ETI,1985-01-01,25,41700.0,0.0,0.0,41700.0,0.0,0.0,0.0,0.0,0.0
270,331312108,29.32Z,GE,1984-12-19,29,62821000.0,8624000.0,10778000.0,218000.0,0.0,12301000.0,11860000.0,9310000.0,9730000.0
271,331408336,62.02A,ETI,1985-01-15,62,4175000.0,878000.0,18000.0,1034000.0,0.0,775000.0,0.0,0.0,1470000.0
272,331552489,20.30Z,ETI,1985-02-01,20,595884.0,65518.0,75997.0,69591.0,80745.0,73047.0,81666.0,79301.0,70019.0
273,331554428,71.20B,GE,1984-12-01,71,3334.49,0.0,0.0,0.0,0.0,3334.49,0.0,0.0,0.0
274,331618520,62.02A,GE,1985-01-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,331785717,62.02A,GE,1985-03-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,331930081,20.42Z,ETI,1985-01-01,20,865625.0,208000.0,657625.0,0.0,0.0,0.0,0.0,0.0,0.0
277,331983163,26.51B,ETI,1985-03-08,26,451660.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,451619.0
278,332022334,71.12B,ETI,1985-02-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,332051762,96.02A,ETI,1985-03-05,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,332110097,20.52Z,GE,1985-03-21,20,5531214.0,0.0,0.0,0.0,793214.0,0.0,2368000.0,2370000.0,0.0
281,332185818,29.10Z,GE,1985-03-01,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,332201664,25.62B,ETI,1984-12-06,25,1432413.0,0.0,142300.0,31400.0,0.0,32000.0,388404.0,838309.0,0.0
283,332252980,71.12B,GE,1985-04-01,71,11077910.0,850000.0,950000.0,1945000.0,1307000.0,1817000.0,2120000.0,1979000.0,109910.0
284,332455500,71.12B,GE,1984-11-26,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,332552686,71.12B,ETI,1985-02-01,71,522189.0,0.0,0.0,0.0,0.0,522189.0,0.0,0.0,0.0
286,332589043,29.32Z,ETI,1985-04-28,29,391938.0,0.0,177444.0,154494.0,0.0,0.0,0.0,0.0,60000.0
287,332617901,25.72Z,ETI,1985-04-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,333088698,62.01Z,ETI,1985-07-15,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,333101574,96.02A,ETI,1985-04-26,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,333134799,62.02B,GE,1985-05-28,62,6107000.0,0.0,1200000.0,1207000.0,0.0,1200000.0,1200000.0,1200000.0,100000.0
291,333455400,62.02A,ETI,1985-09-02,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,333502680,20.42Z,ETI,1985-09-04,20,1907940.0,0.0,0.0,0.0,400000.0,393000.0,433940.0,400000.0,281000.0
293,333541993,71.20B,ETI,1976-04-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,333583755,25.93Z,ETI,1985-07-01,25,3557142.0,156247.0,179054.0,151556.0,0.0,0.0,1449752.0,0.0,1620533.0
295,333675593,25.12Z,ETI,1985-09-23,25,94617.0,94617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,333707669,22.22Z,ETI,1985-08-01,22,630000.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,333760171,22.22Z,ETI,1985-10-01,22,473565.0,135342.0,143709.0,118216.0,0.0,5756.0,22695.0,36640.0,11207.0
298,333784155,22.21Z,ETI,1985-10-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,333784775,72.11Z,ETI,1985-10-01,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,333802767,72.19Z,GE,1985-08-01,72,12368000.0,1683000.0,1792000.0,1627000.0,1720000.0,1406000.0,1263000.0,1417000.0,1460000.0
301,333834562,20.14Z,GE,1985-10-28,20,67737889.0,0.0,0.0,0.0,0.0,0.0,0.0,67737889.0,0.0
302,333916385,25.11Z,GE,1985-10-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,333956282,25.50B,ETI,1985-10-01,25,87284.0,75300.0,0.0,11984.0,0.0,0.0,0.0,0.0,0.0
304,334162583,71.11Z,ETI,1985-10-01,71,882789.0,143953.0,144005.0,37217.0,0.0,123510.0,116017.0,140318.0,177769.0
305,334193638,62.02A,ETI,1985-12-14,62,64284.0,0.0,0.0,0.0,0.0,64284.0,0.0,0.0,0.0
306,334201027,25.61Z,ETI,1985-11-18,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,334216751,22.11Z,ETI,1985-11-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,334225208,20.14Z,ETI,1985-11-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,334281599,71.12B,ETI,1985-12-09,71,3530000.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,3500000.0
310,334300225,26.12Z,ETI,1986-01-01,26,526626.0,0.0,123653.0,0.0,283817.0,0.0,0.0,0.0,119156.0
311,334381746,71.12A,ETI,1985-11-04,71,54112.0,54112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,334456886,71.12B,GE,1986-01-03,71,2921312.0,0.0,87000.0,181000.0,0.0,210000.0,216000.0,864952.0,1362360.0
313,334474111,26.51A,ETI,1985-12-11,26,307000.0,40000.0,65000.0,67000.0,0.0,62000.0,37000.0,36000.0,0.0
314,334536232,22.22Z,ETI,1986-01-13,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,334820776,29.20Z,ETI,1986-02-10,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,334822129,62.02A,ETI,1986-02-17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,334835709,26.11Z,ETI,1986-01-01,26,32814669.0,6821594.0,6097703.0,0.0,0.0,6048991.0,0.0,7064140.0,6782241.0
318,334895885,22.22Z,ETI,1986-02-06,22,3320.0,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,334924362,72.19Z,GE,1986-03-01,72,105288886.0,19128423.0,18930140.0,20292761.0,0.0,14600255.0,11956641.0,10458320.0,9922346.0
320,335005583,20.42Z,ETI,1986-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,335092318,62.02A,ETI,1986-02-13,62,2552748.0,398456.0,991300.0,820330.0,0.0,342662.0,0.0,0.0,0.0
322,335187696,26.11Z,ETI,1986-04-01,26,74267.0,0.0,0.0,0.0,0.0,0.0,0.0,74267.0,0.0
323,335322525,25.11Z,ETI,1986-03-19,25,55398.0,0.0,30030.0,25368.0,0.0,0.0,0.0,0.0,0.0
324,335339131,71.12B,ETI,1986-04-15,71,16121.0,0.0,0.0,0.0,0.0,0.0,16121.0,0.0,0.0
325,335339446,29.32Z,ETI,1986-04-15,29,389929.0,0.0,130566.0,259363.0,0.0,0.0,0.0,0.0,0.0
326,335780094,25.62B,ETI,1957-01-01,25,271824.0,4160.0,9170.0,14634.0,0.0,47595.0,92793.0,57376.0,46096.0
327,335820684,21.20Z,GE,1958-01-01,21,5674000.0,959000.0,1088000.0,738000.0,592000.0,505000.0,597000.0,477000.0,718000.0
328,337508147,96.02A,ETI,1986-04-02,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,337519532,29.20Z,ETI,1986-03-19,29,2364.0,0.0,0.0,0.0,0.0,2364.0,0.0,0.0,0.0
330,337617963,71.20B,GE,1986-04-10,71,440525.0,2058.0,73090.0,67000.0,85753.0,0.0,120000.0,92624.0,0.0
331,337718860,20.53Z,ETI,1986-04-01,20,51307.0,0.0,0.0,0.0,11307.0,0.0,40000.0,0.0,0.0
332,337732432,25.62B,ETI,1986-04-01,25,365220.0,350000.0,0.0,15220.0,0.0,0.0,0.0,0.0,0.0
333,337780944,32.99Z,ETI,1986-04-15,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,337791248,96.02A,ETI,1985-11-16,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,337829378,96.03Z,ETI,1986-06-01,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,337858146,96.02A,ETI,1986-05-29,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,337902910,20.13B,ETI,1986-01-01,20,31476.0,0.0,31476.0,0.0,0.0,0.0,0.0,0.0,0.0
338,337924328,71.12B,ETI,1986-01-01,71,1207244.0,0.0,0.0,0.0,0.0,189935.0,284504.0,371260.0,361545.0
339,338097066,62.03Z,ETI,1986-06-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,338134737,72.19Z,ETI,1986-07-01,72,21155018.0,2571565.0,2805304.0,2899258.0,2383564.0,2666836.0,2836509.0,2600158.0,2391824.0
341,338329469,71.12B,ETI,1986-07-17,71,970577.0,952000.0,0.0,0.0,0.0,0.0,0.0,0.0,18577.0
342,338339435,62.02A,ETI,1986-07-15,62,1624655.0,21655.0,464000.0,498000.0,0.0,0.0,0.0,0.0,641000.0
343,338353758,25.62A,ETI,1986-07-01,25,81000.0,0.0,0.0,42000.0,39000.0,0.0,0.0,0.0,0.0
344,338446628,25.11Z,ETI,1986-07-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,338481955,30.30Z,GE,1986-07-23,30,72101553.0,19551000.0,30631000.0,0.0,7533000.0,6509000.0,92553.0,0.0,7785000.0
346,338485899,25.61Z,GE,1986-06-23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,338500713,71.12B,ETI,1986-08-01,71,293054.0,38605.0,0.0,0.0,0.0,93830.0,95387.0,37782.0,27450.0
348,338525223,96.02A,ETI,1986-05-30,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,338702202,96.02A,ETI,1986-06-19,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,338768674,71.20B,GE,1986-09-01,71,1044237.0,0.0,0.0,0.0,0.0,0.0,0.0,264573.0,779664.0
351,338864572,96.02A,ETI,1986-09-04,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,339076333,96.02A,ETI,1986-09-12,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,339480352,32.50A,ETI,1986-10-01,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,339488777,32.50A,ETI,1986-11-17,32,1391871.0,520000.0,360871.0,314000.0,197000.0,0.0,0.0,0.0,0.0
355,339577298,96.02A,ETI,1986-10-08,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,339635435,71.20B,ETI,1986-12-18,71,1075816.0,120178.0,129535.0,0.0,0.0,227172.0,306546.0,292385.0,0.0
357,339688335,25.61Z,ETI,1986-12-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,339695231,71.12B,ETI,1986-12-22,71,103336268.82,7304079.0,9209108.0,10220488.82,34735910.0,10037735.0,10477779.0,10234039.0,11117130.0
359,339704496,22.22Z,ETI,1986-12-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,339705782,71.20B,ETI,1986-11-25,71,225993.0,146417.0,79576.0,0.0,0.0,0.0,0.0,0.0,0.0
361,339707143,25.11Z,ETI,1986-12-15,25,36530.0,0.0,36530.0,0.0,0.0,0.0,0.0,0.0,0.0
362,339722670,71.12B,ETI,1986-12-29,71,3188108.0,272926.0,0.0,0.0,453541.0,450469.0,454265.0,743686.0,813221.0
363,339769044,71.12B,GE,1986-12-23,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,339787277,62.01Z,ETI,1986-12-22,62,323542.0,0.0,189042.0,0.0,0.0,115500.0,0.0,19000.0,0.0
365,339788713,62.02A,ETI,1986-12-12,62,3621000.0,878000.0,0.0,0.0,0.0,0.0,0.0,1273000.0,1470000.0
366,339799058,71.12B,ETI,1986-10-31,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,339809527,71.12B,ETI,1986-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,339864753,22.29A,ETI,1986-11-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,339946469,25.40Z,GE,1986-11-27,25,17780000.0,2080000.0,1500000.0,1700000.0,2100000.0,2100000.0,2000000.0,3000000.0,3300000.0
370,340161595,22.29A,ETI,1987-01-01,22,4418834.0,0.0,298587.0,1081935.0,925767.0,750844.0,686246.0,675455.0,0.0
371,340175777,26.51B,GE,1986-12-10,26,1151859.0,0.0,0.0,962469.0,0.0,0.0,0.0,189390.0,0.0
372,340476944,26.12Z,ETI,1986-12-30,26,31158.0,0.0,31158.0,0.0,0.0,0.0,0.0,0.0,0.0
373,340869353,20.16Z,GE,1987-04-09,20,1279432.0,60000.0,130000.0,0.0,204000.0,874203.0,11229.0,0.0,0.0
374,340935873,29.32Z,ETI,1987-03-13,29,2040.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0
375,341148823,25.72Z,ETI,1987-04-13,25,204339.0,150886.0,0.0,0.0,0.0,0.0,0.0,53453.0,0.0
376,341206183,29.32Z,ETI,1987-05-01,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,341213411,62.03Z,ETI,1987-05-11,62,3936269.0,0.0,0.0,0.0,0.0,0.0,3936269.0,0.0,0.0
378,341309102,96.02A,ETI,1987-03-24,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,341358141,71.12B,ETI,1987-05-04,71,11368.0,0.0,0.0,0.0,0.0,0.0,11368.0,0.0,0.0
380,341415313,20.11Z,ETI,1987-06-10,20,766389.0,5400.0,0.0,500000.0,0.0,6600.0,247789.0,0.0,6600.0
381,341459386,26.11Z,GE,1987-05-15,26,117707000.0,13267000.0,15411000.0,16168000.0,14750000.0,15090000.0,15999000.0,14093000.0,12929000.0
382,341460293,72.19Z,GE,1987-05-27,72,306283.22,0.0,4661.22,18911.0,0.0,0.0,0.0,0.0,282711.0
383,341473841,20.59Z,GE,1987-06-28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,341501682,25.50B,ETI,1987-05-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,341678969,32.50A,ETI,1987-06-01,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,341697639,20.42Z,ETI,1987-05-14,20,1003000.0,424000.0,325000.0,0.0,0.0,0.0,0.0,254000.0,0.0
387,342012390,30.12Z,ETI,1987-07-01,30,143000.0,61000.0,47000.0,35000.0,0.0,0.0,0.0,0.0,0.0
388,342014990,32.50A,ETI,1987-08-07,32,408398.0,0.0,0.0,0.0,0.0,93791.0,89850.0,131860.0,92897.0
389,342021805,95.11Z,ETI,1987-07-20,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,342047560,22.22Z,ETI,1987-06-17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,342058575,32.50A,ETI,1987-06-01,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,342157898,62.02A,GE,1987-09-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,342174018,71.12A,ETI,1987-08-01,71,691982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691982.0
394,342176443,71.12B,GE,1987-08-28,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,342192150,29.31Z,GE,1987-08-31,29,25822911.0,3781000.0,3985000.0,3642000.0,3593000.0,2703000.0,2961911.0,2722000.0,2435000.0
396,342280609,95.11Z,ETI,1987-01-01,95,1615170.0,509782.0,574235.0,531153.0,0.0,0.0,0.0,0.0,0.0
397,342348695,62.01Z,ETI,1987-09-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,342349263,96.02A,ETI,1987-07-16,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,342438785,22.22Z,ETI,1987-09-01,22,2527547.0,758000.0,879000.0,0.0,823675.0,27734.0,30441.0,8697.0,0.0
400,342500956,71.12B,GE,1987-09-16,71,735000.0,0.0,0.0,0.0,474000.0,0.0,136000.0,50000.0,75000.0
401,342504412,62.02A,ETI,1987-09-14,62,3650809.0,205811.0,94499.0,94499.0,0.0,256000.0,3000000.0,0.0,0.0
402,342591286,62.02A,ETI,1987-06-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,342731254,71.11Z,GE,1987-09-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,342761095,25.11Z,ETI,1987-10-16,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,342952868,71.12B,GE,1987-11-16,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,342972320,71.12B,GE,1987-10-20,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,342983566,26.51B,ETI,1987-10-01,26,57792.0,32669.0,25123.0,0.0,0.0,0.0,0.0,0.0,0.0
408,343007225,25.50B,ETI,1987-11-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,343044830,71.12B,GE,1987-12-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,343090734,25.11Z,ETI,1987-11-19,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,343139325,20.16Z,ETI,1987-12-02,20,2661706.0,454673.0,511189.0,0.0,0.0,637393.0,555139.0,351640.0,151672.0
412,343189338,22.23Z,ETI,1987-12-14,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,343229753,25.12Z,ETI,1987-12-08,25,248930.0,0.0,0.0,222439.0,0.0,26491.0,0.0,0.0,0.0
414,343234142,96.01A,ETI,1987-10-28,96,82561517.0,0.0,0.0,0.0,82561517.0,0.0,0.0,0.0,0.0
415,343238853,71.12B,ETI,1987-12-22,71,1182307.0,153235.0,197400.0,201530.0,148586.0,126467.0,125480.0,111219.0,118390.0
416,343291464,62.02A,GE,1988-01-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,343366068,25.50B,ETI,1988-02-01,25,77000.0,0.0,77000.0,0.0,0.0,0.0,0.0,0.0,0.0
418,343407987,71.12B,GE,1987-12-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,343552287,29.32Z,ETI,1988-01-01,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,343584207,71.12B,GE,1987-10-30,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,343651469,20.41Z,GE,1988-01-04,20,1785000.0,277000.0,0.0,0.0,394000.0,303000.0,298000.0,273000.0,240000.0
422,343758645,71.12B,ETI,1988-01-06,71,43000.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0,0.0
423,343762563,22.29A,ETI,1988-02-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,343979092,20.20Z,GE,1987-12-07,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,344011705,71.12B,ETI,1988-02-01,71,116549.0,0.0,0.0,0.0,23796.0,19030.0,25544.0,48179.0,0.0
426,344097902,21.20Z,ETI,1988-03-01,21,6043810.0,881333.0,560469.0,492399.0,492399.0,543090.0,792408.0,1120061.0,1161651.0
427,344109285,71.12B,ETI,1988-01-01,71,2354.0,0.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0
428,344122262,62.02A,ETI,1988-02-15,62,1187963.0,0.0,535000.0,0.0,626839.0,26124.0,0.0,0.0,0.0
429,344126602,26.70Z,ETI,1988-01-24,26,3090505.0,257964.0,285966.0,353809.0,350580.0,360865.0,439362.0,441324.0,600635.0
