Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
2266,652025370,20.0,18.0,6.0,4.0,3.0,0.0,"52829200.0, 53200108.0, 55135323.0, 55178142.0, 55236531.0, 55411483.0, 56321987.0, 56321988.0, 56369032.0, 56684073.0, 57206052.0, 57348798.0, 57348799.0, 57349017.0, 57349018.0, 57349019.0, 57349020.0, 57396691.0, 57750142.0, 57906729.0, 57906730.0, 57906731.0, 57906732.0, 57906733.0, 58401799.0, 58401800.0, 58707876.0, 58715007.0, 58715008.0, 58739218.0, 59031080.0, 59031149.0, 59253611.0, 59253671.0, 60080892.0, 60302176.0, 60702289.0, 61628552.0, 63014597.0, 63165331.0, 63557525.0, 63678517.0, 63722611.0, 65685542.0, 67999831.0, 69172854.0, 69173060.0, 69903416.0, 70154760.0, 71662053.0, 73498041.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2017, 2017, 2016, 2016, 2017, 2016, 2016, 2017, 2016, 2017, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2020, 2020, 2020",1370000.0,5442000.0,1742000.0,1415000.0,1148000.0,29.31Z,0,1985,29,16907000.0
2274,662001403,45.0,38.0,63.0,60.0,58.0,0.0,"47356170.0, 48656141.0, 49293771.0, 50102034.0, 50102037.0, 50290192.0, 50489317.0, 50513317.0, 50877446.0, 50933361.0, 51519037.0, 51726590.0, 51726684.0, 51866247.0, 52684565.0, 52692821.0, 52779952.0, 53514350.0, 53524803.0, 53674055.0, 54015053.0, 54015073.0, 54015110.0, 54015117.0, 54066094.0, 54366463.0, 54478792.0, 55072901.0, 55236559.0, 55236595.0, 55236645.0, 56069112.0, 56373013.0, 56684059.0, 56855520.0, 56855527.0, 56896701.0, 56943696.0, 57233655.0, 57233656.0, 57583277.0, 57583280.0, 57796614.0, 58010090.0, 58054271.0, 58162952.0, 58455213.0, 58501706.0, 58640912.0, 58669881.0, 58993037.0, 59381477.0, 59381478.0, 59579716.0, 59579717.0, 59579718.0, 59974706.0, 60020028.0, 60020029.0, 60020064.0, 60080968.0, 60138495.0, 60202206.0, 60265878.0, 60382346.0, 60382348.0, 60450952.0, 60450953.0, 60765922.0, 61003149.0, 61003186.0, 61003278.0, 61027824.0, 61027907.0, 61027908.0, 61027934.0, 61132577.0, 61187451.0, 61187494.0, 61224172.0, 61224190.0, 61656055.0, 61873550.0, 62067681.0, 62067682.0, 62143344.0, 62167431.0, 62167533.0, 62187369.0, 62222875.0, 62222906.0, 62222909.0, 62528554.0, 62528641.0, 62528733.0, 62597771.0, 62749083.0, 62815075.0, 62816646.0, 62816667.0, 62816728.0, 62846140.0, 63294355.0, 63312035.0, 63312107.0, 63407383.0, 63491649.0, 63491652.0, 63491673.0, 63491674.0, 63491675.0, 63683226.0, 63722546.0, 63722587.0, 63722596.0, 63834200.0, 63834227.0, 63834228.0, 63896354.0, 63896356.0, 63896357.0, 63963159.0, 64049421.0, 64109899.0, 65031223.0, 65031378.0, 65201026.0, 65201158.0, 65244302.0, 65244312.0, 65324320.0, 65444076.0, 65444166.0, 65444201.0, 65494357.0, 65494431.0, 65861441.0, 65861484.0, 66049341.0, 66102720.0, 66166213.0, 66286398.0, 66668949.0, 66671891.0, 66676786.0, 66676819.0, 66690536.0, 66776615.0, 67070870.0, 67185274.0, 67185302.0, 67185406.0, 67185407.0, 67185433.0, 67185451.0, 67185454.0, 67185460.0, 67185462.0, 67262367.0, 67262398.0, 67262679.0, 67262698.0, 67262774.0, 67441442.0, 67742532.0, 67742765.0, 67742773.0, 67742775.0, 67742831.0, 67875615.0, 67956996.0, 68062954.0, 68069790.0, 68072750.0, 68072767.0, 68138125.0, 68281492.0, 68581860.0, 68581957.0, 68581984.0, 68581992.0, 68654686.0, 68806871.0, 69024353.0, 69104469.0, 69104557.0, 69157892.0, 69158112.0, 69172944.0, 69172976.0, 69190927.0, 69468722.0, 69699987.0, 69743406.0, 69810912.0, 69810988.0, 69810990.0, 69903316.0, 69903631.0, 69960656.0, 70008792.0, 70008798.0, 70228135.0, 70228358.0, 70456910.0, 70613832.0, 70614197.0, 70738726.0, 70918477.0, 70918560.0, 70978165.0, 71094552.0, 71452286.0, 71452396.0, 71662060.0, 71784221.0, 71894916.0, 71894947.0, 72178768.0, 72266371.0, 72356071.0, 72356084.0, 72470477.0, 72560716.0, 72560736.0, 72560740.0, 72560759.0, 72560773.0, 72560774.0, 72560782.0, 72644369.0, 73013496.0, 73013578.0, 73013580.0, 73013602.0, 73013603.0, 73013610.0, 73013611.0, 73038136.0, 73401658.0, 73497973.0, 73793414.0, 73793415.0, 73793442.0, 73793443.0, 73793444.0, 73793463.0, 73793511.0, 74045523.0, 74125477.0, 74125478.0, 74125512.0, 74183251.0, 74183412.0, 74347344.0, 74556274.0, 74668943.0, 74669040.0, 74669088.0, 74669151.0, 74669158.0, 74759070.0, 74860119.0, 74871587.0, 74871641.0, 75108581.0, 75539447.0, 75746929.0, 75850304.0, 76034744.0, 76034745.0, 76034766.0, 76845239.0, 78372051.0, 78619555.0, 78672801.0, 79927244.0, 81384507.0","2016, 2019, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2019, 2018, 2018, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2019, 2019, 2019, 2020, 2020, 2019, 2020, 2020, 2019, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2021, 2021, 2020, 2020, 2020, 2021, 2021, 2020, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2018, 2021, 2022, 2020",5817000.0,3600000.0,4000.0,8284.0,5178000.0,71.12B,1,1966,71,29483284.0
2277,662025006,0.0,1.0,0.0,0.0,1.0,0.0,"60301931.0, 71143560.0","2017, 2020",0.0,0.0,0.0,0.0,78247.0,22.21Z,1,1966,22,345584.0
2279,662037704,1.0,0.0,0.0,0.0,0.0,0.0,55646711.0,2016,0.0,237388.0,230856.0,187279.0,0.0,20.16Z,1,1983,20,1554706.0
2280,662043405,1.0,0.0,11.0,3.0,3.0,0.0,"57590584.0, 63557536.0, 65031242.0, 65031243.0, 65031244.0, 65031245.0, 65243663.0, 65494170.0, 65494242.0, 65685527.0, 66867210.0, 67185090.0, 67262466.0, 67999746.0, 68072591.0, 71894884.0, 72266373.0, 72470403.0","2016, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2020, 2020, 2020",5565109.7,6776979.0,3612303.0,4578100.0,5574200.0,30.40Z,0,1900,30,40793091.7
2283,667280143,0.0,0.0,0.0,1.0,0.0,0.0,69375465.0,2019,0.0,0.0,0.0,0.0,708957.0,29.20Z,1,1972,29,4862921.0
2290,673620399,54.0,27.0,23.0,28.0,31.0,0.0,"8228630.0, 34948873.0, 35005756.0, 36572019.0, 38658465.0, 39855129.0, 40409948.0, 40824947.0, 42046350.0, 42135587.0, 42333318.0, 42790636.0, 43602870.0, 43921025.0, 44317890.0, 44487099.0, 45003218.0, 45478538.0, 46826603.0, 46929304.0, 46963941.0, 47080693.0, 47089060.0, 47227924.0, 47522617.0, 47833138.0, 47902250.0, 47989207.0, 47989271.0, 48040254.0, 48048224.0, 48083659.0, 48430838.0, 48446275.0, 48613751.0, 48692539.0, 49003859.0, 49484364.0, 49510097.0, 49713244.0, 50424457.0, 50482903.0, 51351480.0, 51417325.0, 51417326.0, 51787094.0, 52692834.0, 52737243.0, 53200102.0, 53496766.0, 53674123.0, 53794350.0, 53879640.0, 53879650.0, 54015011.0, 54062833.0, 54066108.0, 54199775.0, 54291379.0, 54291412.0, 54478827.0, 54478828.0, 55346010.0, 55346017.0, 55346082.0, 55349767.0, 55451318.0, 55486850.0, 55696985.0, 55697001.0, 55752499.0, 56117652.0, 56120897.0, 56148195.0, 56372721.0, 56497526.0, 56550414.0, 56557474.0, 56557475.0, 56893760.0, 57136945.0, 57184303.0, 57286588.0, 57322330.0, 57396464.0, 58009914.0, 58162710.0, 58347592.0, 58745013.0, 59296875.0, 59297030.0, 59409461.0, 59524557.0, 59738363.0, 59811417.0, 59899700.0, 59974549.0, 60262945.0, 60411543.0, 60412641.0, 60412965.0, 60765813.0, 61187517.0, 61802051.0, 61802052.0, 62089764.0, 62117083.0, 62167554.0, 62222761.0, 62528490.0, 62625342.0, 63407455.0, 63713798.0, 63896239.0, 64754488.0, 65041309.0, 65201382.0, 65443979.0, 67003527.0, 67437722.0, 67540219.0, 67540662.0, 67541052.0, 67541093.0, 67875559.0, 67906105.0, 68072546.0, 68654551.0, 69172857.0, 69190848.0, 69190849.0, 69190850.0, 69468806.0, 69586787.0, 69630484.0, 69699955.0, 69810622.0, 69810627.0, 69903637.0, 70295061.0, 70295274.0, 70456821.0, 70613814.0, 70736782.0, 70918666.0, 72292575.0, 72709537.0, 72964738.0, 73013530.0, 73793268.0, 73793269.0, 73793270.0, 73793271.0, 73793272.0, 73793393.0, 73793394.0, 73793395.0, 73834325.0, 74045461.0, 74183331.0, 74183332.0, 74183333.0, 74553935.0, 74860036.0, 74871463.0, 75715570.0, 75953973.0, 76920800.0, 78535910.0","2016, 2016, 2021, 2016, 2017, 2019, 2016, 2016, 2016, 2017, 2016, 2020, 2017, 2016, 2018, 2016, 2016, 2016, 2017, 2016, 2018, 2018, 2016, 2020, 2016, 2017, 2018, 2018, 2019, 2019, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2020, 2020, 2019, 2019, 2018, 2018, 2017, 2021, 2020, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2020, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2017, 2016, 2017, 2017, 2021, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2017, 2017, 2017, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2019, 2019, 2019, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2021, 2020, 2020, 2021, 2020, 2016",18400000.0,43800000.0,24000000.0,19000000.0,8600000.0,20.59Z,0,1967,20,141924600.0
2293,676250111,1.0,5.0,1.0,0.0,1.0,0.0,"50033545.0, 55299588.0, 57211282.0, 59310473.0, 59310477.0, 59310484.0, 60955190.0, 62167516.0, 67658818.0, 70861296.0","2022, 2016, 2017, 2017, 2017, 2017, 2017, 2018, 2020, 2021",0.0,12411.0,4400000.0,3839.0,3200000.0,21.20Z,1,1962,21,7637672.0
2298,682008222,0.0,0.0,0.0,1.0,0.0,0.0,69743343.0,2019,283015.0,271991.0,309024.0,378599.0,0.0,71.12B,1,1968,71,1242629.0
2303,685550444,1.0,0.0,0.0,0.0,0.0,0.0,52829213.0,2016,70109.0,109926.0,97544.0,404982.0,140954.0,71.12B,1,1955,71,1245843.0
2327,709806079,5.0,2.0,3.0,6.0,1.0,0.0,"52807975.0, 53801052.0, 56087326.0, 56101607.0, 56110409.0, 56148452.0, 59811529.0, 61028043.0, 63491709.0, 66166236.0, 67660218.0, 67810686.0, 67810687.0, 68733282.0, 68733283.0, 69104773.0, 71738161.0","2016, 2016, 2016, 2016, 2018, 2016, 2017, 2017, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2020",0.0,0.0,0.0,651000.0,326000.0,30.20Z,1,1982,30,2083600.0
2328,709806624,1.0,0.0,0.0,0.0,0.0,0.0,52988309.0,2016,0.0,0.0,0.0,585163.0,0.0,22.21Z,1,1970,22,585163.0
2329,709807408,0.0,1.0,0.0,0.0,0.0,0.0,59070910.0,2017,250000.0,408008.0,261169.0,186009.0,266500.0,21.20Z,1,1900,21,1630983.0
2339,719803249,1.0,0.0,0.0,0.0,0.0,0.0,57136999.0,2016,125622.0,109082.0,76628.0,149515.0,55367.0,22.23Z,1,1971,22,593486.0
2340,720501410,3.0,3.0,1.0,0.0,2.0,0.0,"54007778.0, 55806429.0, 57583162.0, 60450722.0, 60450730.0, 61750204.0, 63014619.0, 74045488.0, 75690320.0","2016, 2016, 2016, 2017, 2017, 2017, 2018, 2020, 2020",1127079.0,1214000.0,1012000.0,1501000.0,1179000.0,20.51Z,1,1972,20,12833079.0
2347,722045879,8.0,3.0,2.0,0.0,1.0,0.0,"54545270.0, 54707868.0, 55361568.0, 55752372.0, 56008720.0, 56896657.0, 56896658.0, 57590625.0, 58707721.0, 60080913.0, 60627709.0, 63209512.0, 65363300.0, 72801519.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2018, 2018, 2020",4209000.0,4492000.0,3603000.0,2924000.0,3249000.0,71.12B,1,1985,71,27849000.0
2396,759200454,0.0,3.0,3.0,1.0,1.0,0.0,"59253628.0, 61521598.0, 61913251.0, 64100676.0, 66166038.0, 67300711.0, 69190844.0, 73223667.0, 73699032.0, 78723008.0","2017, 2017, 2017, 2018, 2018, 2018, 2019, 2021, 2020, 2021",531000.0,452979.0,401347.0,265175.0,27364.0,22.22Z,1,1959,22,2274873.0
2399,768200610,2.0,1.0,0.0,0.0,0.0,0.0,"55451422.0, 56943627.0, 66641571.0","2016, 2016, 2017",0.0,0.0,455183.0,24900.781,267417.0,25.21Z,0,1958,25,1360198.781
2402,775424914,3.0,5.0,6.0,11.0,7.0,0.0,"46724483.0, 54007802.0, 54329726.0, 57750257.0, 60081038.0, 61132734.0, 61187562.0, 61521714.0, 62751051.0, 62816719.0, 63490523.0, 65951728.0, 66690542.0, 66776479.0, 68072459.0, 69190901.0, 69700148.0, 69700190.0, 69700214.0, 69743314.0, 69903448.0, 70154555.0, 70228152.0, 70456853.0, 72178707.0, 73449100.0, 73449101.0, 73497986.0, 73544186.0, 74592087.0, 76034110.0, 76545352.0","2017, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2019, 2020",1143000.0,1285000.0,821000.0,1042000.0,993000.0,29.32Z,0,1973,29,7208000.0
2404,775580434,4.0,0.0,0.0,1.0,2.0,0.0,"51260962.0, 51830402.0, 55072754.0, 57539318.0, 70804632.0, 75746726.0, 75746727.0","2016, 2016, 2016, 2016, 2019, 2020, 2020",804120.7,1208640.0,1250386.0,677331.0,765053.47,20.51Z,1,1958,20,7426338.94
2408,775662257,0.0,0.0,1.0,0.0,0.0,0.0,61965891.0,2018,0.0,0.0,29007608.24,66.0,0.0,21.20Z,0,1973,21,29007674.24
2418,777346412,6.0,1.0,1.0,0.0,0.0,0.0,"49725077.0, 51585059.0, 52598701.0, 53488275.0, 53489912.0, 55650370.0, 55759574.0, 59631466.0","2018, 2017, 2016, 2016, 2016, 2016, 2016, 2016",786008.0,826937.0,1177169.0,1236117.0,1298249.0,32.50A,1,1965,32,8568987.0
2419,778127613,13.0,4.0,13.0,8.0,7.0,0.0,"53879655.0, 55178020.0, 55236810.0, 55361809.0, 55808725.0, 56372990.0, 56855591.0, 57233520.0, 57349008.0, 57963316.0, 58162829.0, 58228258.0, 58707923.0, 58779115.0, 59031170.0, 60202184.0, 61521647.0, 61656050.0, 61913456.0, 62222967.0, 62816632.0, 62873456.0, 62874980.0, 63209521.0, 63407436.0, 63490582.0, 63638063.0, 64049349.0, 66530242.0, 67107549.0, 67742697.0, 67842948.0, 68281628.0, 68654587.0, 69191017.0, 69375547.0, 69903491.0, 70008690.0, 70008691.0, 70456967.0, 70978109.0, 74095877.0, 74125506.0, 74669166.0, 74860081.0, 75953873.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2021, 2020, 2020",2800000.0,7900000.0,9400000.0,2500000.0,2400000.0,30.30Z,0,1970,30,42000000.0
2424,778151944,0.0,1.0,1.0,9.0,2.0,0.0,"58162901.0, 62222776.0, 68138534.0, 68806931.0, 69024332.0, 69024379.0, 69024381.0, 69024382.0, 69468613.0, 69572257.0, 69630362.0, 69811381.0, 73045736.0","2017, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020",0.0,0.0,0.0,470884.0,0.0,22.22Z,1,1960,22,470884.0
2432,785506338,1.0,0.0,0.0,0.0,0.0,0.0,56557741.0,2016,0.0,0.0,33207.0,0.0,0.0,30.30Z,1,1900,30,506516.0
2448,790020846,0.0,5.0,0.0,2.0,3.0,0.0,"40435151.0, 44370660.0, 55587999.0, 56024084.0, 56555257.0, 66867051.0, 68501510.0, 68501512.0, 80469603.0, 83401536.0","2017, 2017, 2017, 2017, 2017, 2020, 2019, 2019, 2020, 2020",712413.0,789955.0,0.0,0.0,0.0,71.12B,1,2012,71,2532074.0
2465,790503973,0.0,0.0,0.0,1.0,0.0,0.0,67001993.0,2019,42172.0,128883.0,183142.0,184009.0,149519.0,62.02A,0,2013,62,1345149.0
2475,791567092,0.0,1.0,3.0,5.0,0.0,0.0,"59325528.0, 62143368.0, 62167526.0, 63145030.0, 67441286.0, 67810936.0, 68072503.0, 68138218.0, 68807028.0, 74669141.0","2017, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2021",936908.0,673570.0,1003348.0,1003348.0,828108.0,22.19Z,1,2013,22,6119416.0
2500,796380426,0.0,2.0,0.0,0.0,0.0,0.0,"55527755.0, 55589690.0","2017, 2017",453000.0,551000.0,508000.0,817000.0,515000.0,25.92Z,1,1963,25,3173103.0
2523,799325246,7.0,5.0,11.0,5.0,11.0,0.0,"44484943.0, 45529125.0, 48081395.0, 48572177.0, 50148186.0, 50736018.0, 51302956.0, 51570453.0, 52648962.0, 52807760.0, 53365943.0, 54330704.0, 55521655.0, 55919721.0, 56194112.0, 56561339.0, 57018106.0, 58387910.0, 58698976.0, 61906559.0, 62235895.0, 62815099.0, 64172607.0, 66001316.0, 66590254.0, 66624590.0, 66624883.0, 67107254.0, 69646033.0, 70736802.0, 70802932.0, 71092659.0, 71117011.0, 71170831.0, 71607844.0, 71842803.0, 71899976.0, 74104197.0, 74191948.0, 74860501.0, 76197513.0, 76269781.0, 76330470.0, 78414079.0","2019, 2016, 2020, 2018, 2017, 2018, 2019, 2018, 2021, 2019, 2019, 2018, 2016, 2017, 2016, 2016, 2016, 2017, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2016, 2016, 2017, 2020, 2020, 2020, 2017, 2018, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2021, 2020, 2021",3571.0,3524.0,0.0,0.0,0.0,72.11Z,0,2013,72,7095.0
2550,871500229,4.0,3.0,0.0,0.0,1.0,0.0,"48521341.0, 54783754.0, 56920824.0, 57045200.0, 61003266.0, 61224104.0, 61258419.0, 73497897.0","2016, 2016, 2016, 2016, 2017, 2017, 2017, 2020",98259.0,0.0,0.0,0.0,0.0,22.22Z,1,1971,22,98259.0
2556,897080289,12.0,7.0,5.0,3.0,8.0,0.0,"53879574.0, 55072864.0, 55300653.0, 55589987.0, 56787589.0, 57396740.0, 57539324.0, 57590617.0, 57590618.0, 58162730.0, 58401654.0, 58401655.0, 58779198.0, 59521065.0, 59811437.0, 59930462.0, 60515632.0, 61521559.0, 61802131.0, 61873628.0, 63080039.0, 63080143.0, 63209507.0, 65444037.0, 66530341.0, 69699941.0, 69903420.0, 70456901.0, 70614260.0, 70614320.0, 71452341.0, 73401601.0, 73699141.0, 73793365.0, 74669031.0, 74871626.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021",2070422.0,2114930.0,15812066.0,1990480.0,1632507.0,26.51B,1,1970,26,29271371.0
2564,950020180,1.0,1.0,1.0,2.0,0.0,0.0,"53524893.0, 59381560.0, 59521127.0, 69104534.0, 69699928.0","2016, 2018, 2017, 2019, 2019",26047.0,28733.0,128391.0,289848.0,68307.0,32.50A,1,1980,32,615041.0
2572,954506077,0.0,2.0,1.0,0.0,0.0,0.0,"59394633.0, 59857555.0, 66441117.0","2017, 2017, 2018",21700000.0,26500000.0,17700000.0,19400000.0,5100000.0,29.10Z,0,1954,29,112000000.0
2577,957503642,0.0,3.0,0.0,2.0,0.0,0.0,"60081035.0, 60081036.0, 60182738.0, 68072545.0, 74241749.0","2017, 2017, 2017, 2019, 2019",0.0,575471.32,0.0,0.0,0.0,32.50A,1,1957,32,575471.32
